Домен вызова,Источник,Страница звонка,Сайт тип,Тип трафика,Источник трафика,Предмет рекламы
бренд.ru,Yandex.Direct,hlll://бренд.ru/,Промо,Рекламный,Контекст,Бренд Т
бренд.ru,Google.AdWords,hlll://бренд.ru/,Промо,Рекламный,Контекст,Бренд П
бренд.ru,Google.AdWords,hlll://бренд.ru/,Промо,Рекламный,Контекст,Бренд Д
бренд.ru,Прямой переход,hlll://бренд.ru/,Промо,Нерекламный,Прямые заходы,Бренд Д
бренд.ru,Yandex.Direct,hlll://бренд.ru/,Промо,Рекламный,Контекст,Бренд Т
бренд.ru,Google,hlll://бренд.ru/,(none),Нерекламный,Поиск,Бренд Е
бренд.ru,Yandex.Direct,hlll://бренд.ru/,Промо,Рекламный,Контекст,Бренд Д
бренд.ru,Yandex.Direct,hlll://бренд.ru/,Промо,Рекламный,Контекст,Бренд Д
бренд.ru,Yandex,hlll://бренд.ru/,Промо,Нерекламный,Поиск,Бренд П
бренд.ru,http://бренд.ru,hlll://бренд.ru/,Промо,Нерекламный,Внутренние переходы,Бренд Г
бренд.ru,Yandex.Direct,hlll://бренд.ru/,Промо,Рекламный,Контекст,Бренд М
бренд.ru,Google,hlll://бренд.ru/,Промо,Нерекламный,Поиск,Бренд Д
бренд.ru,Yandex.Direct,hlll://бренд.ru/,Промо,Рекламный,Контекст,Бренд Д
бренд.ru,Google.AdWords,hlll://бренд.ru/,Промо,Рекламный,Контекст,Бренд М
бренд.ru,Yandex.Direct,hlll://бренд.ru/,Промо,Рекламный,Контекст,Бренд М
бренд.ru,Yandex.Direct,hlll://бренд.ru/,Промо,Рекламный,Контекст,Бренд Т
бренд.ru,Yandex.Direct,hlll://бренд.ru/,Промо,Рекламный,Контекст,Бренд Д
бренд.ru,Прямой переход,hlll://бренд.ru/,Промо,Нерекламный,Прямые заходы,Бренд Д
бренд.ru,Yandex,hlll://бренд.ru/,Промо,Нерекламный,Поиск,Бренд М
бренд.ru,Yandex.Direct,hlll://бренд.ru/,Промо,Рекламный,Контекст,Бренд Д
бренд.ru,Yandex,hlll://бренд.ru/,Промо,Нерекламный,Поиск,Бренд Д
